STORE_ID,BUSINESS_MONTH,TOTAL_SALES,TOTAL_ORDER,DELIVERY_SALES,NON_DELIVERY_SALES,DELIVERY_ORDER,NON_DELIVERY_ORDER,DINEIN_SALES,DINEIN_ORDER,TAKEAWAY_SALES,TAKEAWAY_ORDER,DNP_ORDER,SWIGGY_DELIVERY_SALES,SWIGGY_DELIVERY_ORDER,ZOMATO_DELIVERY_SALES,ZOMATO_DELIVERY_ORDER,AMAZON_FOODS_DELIVERY_SALES,AMAZON_FOODS_DELIVERY_ORDER,AMAZON_FOODS_DINEIN_SALES,AMAZON_FOODS_DINEIN_ORDER,AMAZON_FOODS_TAKEAWAY_SALES,AMAZON_FOODS_TAKEAWAY_ORDER,GPAY_DELIVERY_SALES,GPAY_DELIVERY_ORDER,GPAY_DINEIN_SALES,GPAY_DINEIN_ORDER,GPAY_TAKEAWAY_SALES,GPAY_TAKEAWAY_ORDER,PAYTM_MICROAPP_DELIVERY_SALES,PAYTM_MICROAPP_DELIVERY_ORDER,PAYTM_MICROAPP_TAKEAWAY_SALES,PAYTM_MICROAPP_TAKEAWAY_ORDER,PAYTM_MICROAPP_DINEIN_SALES,PAYTM_MICROAPP_DINEIN_ORDER,PHONEPE_DELIVERY_SALES,PHONEPE_DELIVERY_ORDER,DESKTOP_DELIVERY_SALES,DESKTOP_DELIVERY_ORDER,DESKTOP_TAKEAWAY_SALES,DESKTOP_TAKEAWAY_ORDER,IRCTC_DELIVERY_SALES,IRCTC_DELIVERY_ORDER,NEW_APP_ANDROID_DELIVERY_SALES,NEW_APP_ANDROID_DELIVERY_ORDER,NEW_APP_ANDROID_DINEIN_SALES,NEW_APP_ANDROID_DINEIN_ORDER,NEW_APP_ANDROID_DRIVE_PICK_SALES,NEW_APP_ANDROID_DRIVE_PICK_ORDER,NEW_APP_ANDROID_TAKEAWAY_SALES,NEW_APP_ANDROID_TAKEAWAY_ORDER,NEW_APP_IPHONE_DELIVERY_SALES,NEW_APP_IPHONE_DELIVERY_ORDER,NEW_APP_IPHONE_DRIVE_PICK_SALES,NEW_APP_IPHONE_DRIVE_PICK_ORDER,NEW_APP_IPHONE_TAKEAWAY_SALES,NEW_APP_IPHONE_TAKEAWAY_ORDER,PWA_DELIVERY_SALES,PWA_DELIVERY_ORDER,PWA_DINEIN_SALES,PWA_DINEIN_ORDER,PWA_TAKEAWAY_SALES,PWA_TAKEAWAY_ORDER,CALL_CENTER_DELIVERY_SALES,CALL_CENTER_DELIVERY_ORDER,CALL_CENTER_TAKEAWAY_SALES,CALL_CENTER_TAKEAWAY_ORDER,PHONE_DELIVERY_SALES,PHONE_DELIVERY_ORDER,DINEIN_CHANNEL_SALES,DINEIN_CHANNEL_ORDER,ODC_DINEIN_SALES,ODC_DINEIN_ORDER,DINEIN_TAKEAWAY_SALES,DINEIN_TAKEAWAY_ORDER,KIOSK_DINEIN_SALES,KIOSK_DINEIN_ORDER,KIOSK_TAKEAWAY_SALES,KIOSK_TAKEAWAY_ORDER,OLD_APP_ANDROID_TAKEAWAY_SALES,OLD_APP_ANDROID_TAKEAWAY_ORDER,OLD_APP_IPHONE_TAKEAWAY_SALES,OLD_APP_IPHONE_TAKEAWAY_ORDER
AAI64143,9/4/2022,3469541.33,5664,3164744.66,413795.56,4447,1317,99115.95,343,314679.61,974,1,343553.55,699,593491.33,1335,,1,,1,,1,,1,,1,,1,1194.66,3,,1,,1,,1,15499.99,36,,1,,1,753194.99,1766,31711.34,79,,1,99791.56,331,391939.66,575,,1,34999.96,96,71975.43,131,3311.39,6,7935.57,19,13916.73,31,3795.71,5,3411.55,34,65337.37,337,,1,161396.91,433,,1,,1,,1,,1
AAI65956,9/4/2022,4145415.15,9391,3143717.49,1113717.56,5939,3463,491447.13,1133,531361.53,1441,1,331955.95,664,944643.5,1554,,1,,1,,1,,1,,1,,1,393.33,1,,1,,1,,1,31963.96,36,1336.14,7,,1,961596.34,3136,31119.99,56,,1,64761.93,199,745334.99,1343,,1,59353.49,147,66513.45,133,1315.43,3,3154,9,46994.91,45,14145.14,35,35633.36,37,446639.36,931,,1,379619.93,1164,,1,,1,,1,,1
AAI67195,9/4/2022,1535999.55,3577,593369.69,953619.97,1399,3399,345997.17,639,717733.7,1661,1,39695.61,61,115333.51,334,,1,,1,,1,,1,,1,,1,513.73,3,179,1,,1,,1,347.33,1,,1,69637.19,139,371733.71,657,59936.57,143,,1,117153.53,311,91337.44,153,,1,51999.46,99,19174.36,39,3699.66,7,4519.53,7,5976.93,11,7174.39,15,3771.19,5,163465.54,441,,1,537119.93,1349,,1,,1,,1,,1
AAI64343,9/4/2022,931343.43,1379,413934.99,417319.55,751,637,157443.59,363,359975.97,365,1,19634.34,53,51691.53,119,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,593.33,1,,1,333133.77,399,45519.54,99,3741.37,7,,1,34151.17,65,31551,59,,1,4311.33,13,7575.97,11,,1,4319.43,4,13995.16,17,9777.43,13,13364.55,16,153739.74,353,,1,319416.73,371,,1,,1,,1,,1
AAI63933,9/4/2022,3551999.79,6447,1395469.49,1356519.39,3331,3137,1154411.9,3914,113119.39,333,1,364944.79,617,339934.17,915,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,7317.69,13,,1,,1,515177.73,1376,51675.64,139,,1,13531.13,51,141343.47,333,,1,4561.37,13,33594.9,91,1343.99,5,57.14,1,13377.95,4,367,1,1,3,1193995.16,3714,,1,93613.75,157,,1,,1,,1,,1
AAI67141,9/4/2022,3414946.99,6557,1197651.15,1317396.94,3639,3919,769111.65,3363,549195.19,1656,1,111111.14,361,167111.33,363,,1,,1,,1,,1,,1,,1,951.9,3,179,1,,1,,1,4391.94,6,763.71,1,,1,633111.36,1619,139361.99,355,,1,119369.39,371,143333.3,393,,1,17337.66,43,33115.9,74,9365.99,39,5617.33,15,7163.49,15,3313,4,3113.99,16,619943.13,1936,,1,413937.13,1333,,1,,1,,1,,1
AAI64335,9/4/2022,1365479.53,3396,639736.31,635743.33,1153,1343,194347.71,353,451394.51,991,1,11961.99,9,39744.93,64,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,6317.51,7,,1,,1,343993.19,693,7371.74,19,,1,66369.91,139,75915.39,139,,1,31195.9,33,43395.34,96,991,3,11313.33,33,31691.3,33,4713.14,6,99936.99,133,175199.36,339,,1,349913.34,693,,1,,1,,1,,1
AAI67195,9/4/2022,3139391.99,5791,,3139391.99,1,5791,1963133.95,5573,76159.14,319,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,61591.45,311,,1,36399.79,97,,1,,1,4471.33,17,,1,656.9,3,119,1,,1,,1,,1,1991567.15,5331,,1,45369.14,113,,1,,1,,1,,1
AAI66441,9/4/2022,1915466.39,4593,1399177.33,517399.16,3957,1636,113636.71,397,394753.45,1349,1,71596.91,151,135939.49,316,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,694.19,3,169,1,,1,766199.99,1913,13515.43,36,,1,96116.61,367,341739.97,491,,1,17964.79,45,59995.77,119,1476.33,4,4399.57,11,31919.47,63,3114.17,9,3113.56,14,96691.49,341,,1,393399.43,919,,1,,1,,1,,1
AAI66531,9/4/2022,3644699.63,5413,1977399.93,667311.7,3993,1531,396379.76,939,391131.94,591,1,691767.5,1334,375794.95,963,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,35611.46,33,1363,1,,1,573551.93,1341,59193.46,135,,1,51331.33,115,333661.7,393,,1,9755.99,19,65641.75,119,5131.99,9,13513.99,34,15413.43,14,9595.19,11,17991.33,9,317741.19,771,,1,199573.67,431,,1,,1,,1,,1
AAI67139,9/4/2022,1999999.97,5134,999179.3,911731.57,3595,3439,539757.11,1336,371964.56,1113,1,39191.16,117,176913.93,495,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,3514.45,7,,1,,1,539193.33,1497,116736.53,311,,1,119765.99,311,194645.19,413,,1,41619.95,69,37546.45,51,5441.94,19,9135.13,34,15741.33,19,1347.14,6,34644.77,19,339979.16,979,,1,311316.66,715,,1,,1,,1,,1
AAI64363,9/4/2022,1434944.17,3593,711799.1,733144.97,1737,1956,395959.91,1115,337395.16,751,1,41991.95,131,115197.31,376,,1,,1,,1,,1,,1,,1,1471.33,1,,1,,1,,1,1333.15,3,,1,,1,434476.19,1163,63917.1,193,,1,79391.99,347,99941.99,314,,1,16477.13,39,31493.6,39,741,1,5933.99,11,7667.1,19,3371,6,1639.79,3,313977.53,967,,1,333133.37,449,,1,,1,,1,,1
AAI64199,9/4/2022,3171511.15,5936,1314143.33,966466.93,3979,3947,411333.14,1354,555134.79,1693,1,114561.11,349,143954.91,339,,1,,1,,1,,1,,1,,1,,1,933,3,1419.39,4,,1,3691.67,6,397,1,366993.93,594,513153.55,1317,63993.14,196,,1,161991.97,519,139496.93,363,,1,36157.95,93,36759.36,56,1975.74,6,5711.99,19,11397.94,37,3443.94,6,5447.15,31,333961.33,1139,,1,346731.13,1163,,1,,1,,1,,1
AAI64193,9/4/2022,3463337.39,6354,1693999.96,779437.43,4549,1916,431591.19,919,347956.33,997,1,117195.96,339,193935.61,416,,1,,1,,1,,1,,1,,1,363.33,1,45,1,315,1,,1,15316.36,31,311,1,,1,1131955.11,3391,65471.91,175,,1,114117.19,433,194347.15,411,,1,31391.14,71,53795.63,147,4379.4,15,9916.14,33,6575.19,11,3493.17,7,945.64,15,341749.14,695,,1,199914.9,361,,1,,1,,1,,1
AAI66179,9/4/2022,3133397.57,6936,1991116.15,1353391.53,4314,3733,647195.96,1411,616195.56,1313,1,174439.61,395,396391.79,919,,1,,1,,1,,1,,1,,1,,1,115,1,315,1,,1,11579,31,1953,7,,1,935356.79,3313,164411.39,457,,1,367463.19,767,371934.67,539,,1,64949.43,143,53173.64,114,11441.31,31,19344.3,71,31719.41,34,11919.19,33,16633.16,31,439461.69,943,,1,341553.69,311,,1,,1,,1,,1
AAI67199,9/4/2022,1911444.37,4649,,1911444.37,1,4649,133619.97,354,1696935.4,4394,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,1369.46,3,,1,,1,54499.69,167,,1,331153.36,653,,1,,1,47566.43,79,,1,5117.66,11,9199.59,36,,1,1199,3,,1,54941.9,155,,1,1417449.57,3533,,1,,1,,1,,1
AAI65971,9/4/2022,3445159.95,9174,3199661.91,1345497.14,4997,4177,499777.53,1577,945719.63,3611,1,311959.61,467,443435.99,1161,,1,,1,,1,,1,,1,,1,3393.19,5,1.95,1,335.14,3,,1,13697.93,35,535,3,,1,1136511.9,3551,91419.96,333,,1,99397.13,313,375956.73,575,,1,36369.36,96,73139.11,143,3539.37,11,4795.94,16,39115.93,31,5991.14,31,6613.97,43,393159.11,1395,,1,699961.31,3163,,1,,1,,1,,1
AAI66733,9/4/2022,3333591.33,9915,3191113.69,1331466.54,4763,4153,415355.61,1366,936111.93,3697,1,313459.97,439,319744.69,711,,1,,1,,1,,1,,1,,1,391.96,1,394.66,1,,1,,1,4953.99,6,1516.19,33,366143.73,535,973574.11,3197,59361.16,196,,1,151179.95,557,339637.67,676,,1,39954.67,93,63935.15,131,1616.69,4,7459.43,35,33344.79,35,3199.47,7,9339.95,43,331943.73,1131,,1,633637.79,1993,,1,,1,,1,,1
AAI64437,9/4/2022,1916163.97,4697,1417596.93,399466.15,3193,1495,139971.45,533,359595.6,973,1,177173.49,411,371794,557,,1,,1,,1,,1,,1,,1,1597.66,3,1153,3,691.71,3,,1,13199.19,31,199,4,,1,641759.13,1639,17944.49,73,,1,43343.14,156,313933.93,416,,1,11669.9,35,35763.33,79,179,1,1345.66,6,35164.73,41,1951,7,17633.69,37,119333.45,441,,1,311347,773,,1,,1,,1,,1
AAI66164,9/4/2022,3453943.19,5431,3196541.53,366311.56,4411,1111,137559.15,391,339743.51,639,1,697917.59,1399,373547.51,573,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,13959.95,33,699,1,,1,793541.3,1911,39336.9,111,,1,41914.91,311,319195.73,377,,1,5974.46,33,73115.91,147,1175,4,4594,9,35316.76,36,4413,5,31379.97,56,116677.74,363,,1,171379.34,393,,1,,1,,1,,1
AAI63943,9/4/2022,1977797.63,4731,939671.55,1139116.19,3336,3394,349145.97,771,691171.31,1633,1,141679.94,354,333341.73,514,,1,,1,,1,,1,,1,,1,1143.13,3,,1,,1,,1,1375.34,3,,1,,1,443797.77,1166,64996.41,154,,1,134931.77,377,99133.16,311,,1,33769.11,66,37761.7,69,6311.39,14,19165.69,31,11379.34,14,5951.57,9,1364.75,4,369351.79,599,,1,499463.17,1341,,1,,1,,1,,1
AAI66696,9/4/2022,3535113.63,7391,3366399.39,1359715.34,4565,3715,494191.56,1131,764633.69,1694,1,79151.53,199,667164.53,1399,,1,,1,,1,,1,,1,,1,,1,333,3,,1,,1,4176.73,9,956.57,1,,1,743571.11,1591,37355.65,67,,1,97111.31,341,666397.16,1333,,1,119967.36,336,46169.96,73,915.14,3,7634.56,17,36693.67,46,39119.3,67,34475.93,37,443619.17,917,,1,511743.79,1131,,1,,1,,1,,1
AAI66193,9/4/2022,3659635.91,6663,1973513.55,797133.36,4176,3496,447616.73,1499,339515.64,999,1,316739.93,439,443963.19,996,,1,,1,,1,,1,,1,,1,341.33,1,,1,,1,,1,11319.65,17,,1,,1,945933.14,3133,69363.59,334,,1,113663.11,339,311135.9,597,,1,35163.36,76,39535.36,64,3119.46,6,3515.56,11,15319.53,31,4779.95,9,11569.63,19,349413.14,1197,,1,193513.96,576,,1,,1,,1,,1
AAI63936,9/4/2022,3159195.37,4314,1471991.39,597193.99,3157,1157,394364.69,569,393939.39,599,1,593399.7,1355,397674.93,617,,1,,1,,1,,1,,1,,1,3994.99,3,,1,,1,,1,17531.51,15,333,1,,1,374699.59,954,33734.19,43,,1,53933.19,99,134954.99,331,,1,17533.54,39,49393.6,59,995.14,3,13419,15,11369.34,14,4717.14,13,9394.95,11,356635.77,513,,1,314314.43,435,,1,,1,,1,,1
AAI67313,9/4/2022,1735935.97,4574,1171147.61,664679.36,3494,3191,196516.93,561,479161.43,1519,1,91617.96,175,193991.19,396,,1,,1,,1,,1,,1,,1,311.39,1,735.14,1,,1,,1,4499.47,5,99,1,,1,571979.11,1431,59751.19,154,,1,133193.35,394,196539.59,435,,1,51519.44,141,39137.35,54,4149.14,9,7191.36,19,3939.69,9,1543,4,464.19,9,111699.13,344,,1,394911.34,971,,1,,1,,1,,1
AAI67193,9/4/2022,3933515.33,5536,1633411.61,1199113.63,3336,3311,599519.69,1153,619594.93,1347,1,359439.17,751,416591.19,964,,1,,1,,1,,1,,1,,1,,1,,1,399,1,,1,6379.69,7,1151,3,44993.64,69,571599.14,1159,99569.44,194,,1,131973.35,335,171356.3,317,,1,34699.94,49,47943.73,64,5135.54,9,15477.31,19,15637.5,13,11195.73,15,1793.46,3,471561.44,913,,1,415197.9,937,,1,,1,,1,,1
AAI64119,9/4/2022,3397964.36,7139,3591111.67,917763.69,5115,3133,337599.13,797,491174.66,1336,1,353149.91,513,639769.99,1391,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,4143.41,7,,1,,1,746963.76,1577,33433.44,51,,1,76363.15,319,935131.67,1571,,1,71749.59,179,64344.91,93,964,3,5991.17,13,33793.4,43,17913.69,35,14137.73,33,395414.77,693,,1,319477.16,911,,1,,1,,1,,1
AAI66561,9/4/2022,3471613.57,6599,1199136.16,1391596.51,3946,3753,613447.45,1793,679139.16,1969,1,61344.91,139,311973.33,475,,1,,1,,1,,1,,1,,1,3196.51,4,,1,99,1,,1,6145.13,11,119,1,,1,677371.46,1717,93563.35,399,,1,177935.74,549,311195.94,413,,1,59333.49,117,39644.41,73,1593,3,13931.99,33,9953.95,17,3467,9,733.63,11,475345.99,1417,,1,436393.94,1363,,1,,1,,1,,1
AAI67173,9/4/2022,1933697.91,5199,1391331.66,541366.35,3331,1969,339614.13,1115,313753.13,763,1,134915.37,319,391915.36,636,,1,,1,,1,,1,,1,,1,3739.99,5,,1,393.9,1,,1,7311.99,13,,1,154347.13,317,599573.61,1613,53911.77,315,,1,64417.6,364,156493.9,341,,1,34313.3,66,43661.75,93,4939.55,14,7491.7,34,5596.93,11,633.57,3,7117.93,35,354491.39,941,,1,115937.15,417,,1,,1,,1,,1
AAI63933,9/4/2022,3439399.93,6971,1717999.93,731319.9,4611,3371,313539.99,663,519791.93,1719,1,119953.91,379,335767.95,514,,1,,1,,1,,1,,1,,1,3617.13,3,,1,,1,,1,7379.33,15,,1,,1,1111171.9,3199,73173.76,331,,1,97313.91,393,196533.69,416,,1,11339.7,36,56191.71,136,5934.9,19,5155.71,13,9669.94,34,995,3,37.67,45,111159.11,393,,1,414196.7,1364,,1,,1,,1,,1
AAI66713,9/4/2022,3171399.17,9364,1619571.57,1561937.5,4113,4161,779351.13,3164,793576.37,3197,1,71711.46,196,195617.46,493,,1,,1,,1,,1,,1,,1,369.33,1,1365,1,,1,,1,5665.9,13,99,3,,1,1137413.71,3944,114914,311,,1,319131.97,734,137339.64,313,,1,33715.35,44,53547.9,133,7511.99,14,19336.66,46,14111.49,33,193,3,3917.79,9,637539.63,1699,,1,531946.39,1369,,1,,1,,1,,1
AAI64331,9/4/2022,1117733.5,3914,467657.95,641175.65,1131,1774,339913.96,916,311371.79,959,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,1164.66,3,,1,,1,397963.99,974,33193.11,93,,1,73154.19,331,53317.61,113,,1,6199.43,13,19319.54,37,993,9,3993.66,7,4637.36,7,394,3,3565.9,9,399319.75,915,,1,317943.63,615,,1,,1,,1,,1
AAI64133,9/4/2022,3316167.11,5355,1314163.3,991914.91,3131,3334,499953.93,1171,413151.99,1154,1,35541.15,61,339139.93,511,,1,,1,,1,,1,,1,,1,391.33,1,,1,,1,,1,3393.59,11,,1,,1,694757.63,1664,37634.99,94,,1,63563.17,196,395713.91,613,,1,33331.19,93,35733.55,77,57.14,1,5374.57,19,31193.65,51,3165,7,11439.57,54,439636.46,1143,,1,399739.17,751,,1,,1,,1,,1
AAI64149,9/4/2022,1714939.1,4141,1319155.96,516773.14,3917,1334,397561.63,731,319311.51,493,1,394555.94,961,316334.79,769,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,3741.64,6,,1,,1,341191.74,936,39419.39,131,,1,35951.31,116,141615.53,396,,1,34716.57,47,17961.53,34,1131,3,3156.14,6,3919.5,5,3199,4,945.4,33,331561.96,569,,1,153419.49,331,,1,,1,,1,,1
AAI63954,9/4/2022,3411411.99,6311,1955196.16,545314.93,4569,1643,399346.34,1134,146969.59,519,1,316469.5,694,531175.73,1399,,1,,1,,1,,1,,1,,1,979.7,3,336,3,,1,,1,9954.66,15,579,3,,1,697173.96,1931,169715.74,535,,1,76575.74,399,353513.4,539,,1,31345.13,79,55163.37,111,4596.99,13,6113.95,14,3151.94,5,,1,1119.9,5,173399.39,463,,1,43191.96,133,,1,49,1,,1,,1
AAI63914,9/4/2022,1713316.39,4394,1135119.97,579197.53,3733,1651,335531.35,611,353677.17,1141,1,73196.7,171,363461.16,599,,1,,1,,1,,1,,1,,1,493.33,1,,1,,1,,1,3759.37,9,,1,,1,613715.15,1574,43944.91,137,,1,56317.1,191,139961.63,391,,1,11134.56,31,36935.76,57,1346,3,3799,11,11995,31,4993.49,13,3943.99,33,167993.95,461,,1,377654.13,919,,1,,1,,1,,1
AAI67133,9/4/2022,1314969.36,3975,495694.49,719173.77,1116,1969,351461.37,911,367713.5,959,1,36791.79,79,49497.61,111,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,4919.94,9,339.7,4,,1,336373.31,533,67753.9,194,,1,73374.54,313,119991.95,314,,1,36335.43,53,7769.39,15,1915.43,9,3999.66,7,13665.13,9,1337.13,3,39139.59,57,361313.69,661,,1,363559.15,691,,1,,1,,1,,1
AAI66135,9/4/2022,1736496.13,5117,1146633.39,599973.73,3135,3193,354941.33,791,335131.51,1313,1,75731.55,319,335311.75,639,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,6956.3,11,996,1,,1,561753.49,1531,54711.49,313,,1,96961.73,491,335571.6,543,,1,44376.31,193,33334.14,69,916.66,4,4971.39,34,13177.4,15,4613.95,19,7931.36,31,177169.51,531,,1,193334.34,596,,1,,1,,1,,1
AAI65911,9/4/2022,3955317.13,7597,3399617.35,665599.77,5517,3191,377171.67,963,399519.1,1119,1,654179.63,1179,911151.14,1515,,1,,1,,1,,1,,1,,1,1463.9,4,969.14,3,613.66,3,,1,51649.17,57,1971,3,,1,967379,1561,61113.69,174,,1,93613.91,353,633631.43,1134,,1,55169.76,137,93147.75,111,4199.4,11,6349.71,31,36143.3,39,4139.14,6,73175.13,39,193169.53,735,,1,336719.44,716,,1,,1,,1,,1
AAI66345,9/4/2022,4391711.9,9313,3467135.35,914695.45,6993,3411,319133.96,979,515663.49,1431,1,371154.34,917,937919.49,1916,,1,,1,,1,,1,,1,,1,756.19,3,545,1,,1,,1,14133.75,36,1979.57,3,,1,1195173.1,3396,37171.47,93,,1,111966,393,935195.95,1619,,1,91134.93,174,63351.94,133,166.14,1,9159.19,31,49334.67,74,7794.14,17,13519.13,41,361967.17,939,,1,313395.99,933,,1,,1,,1,,1
AAI66146,9/4/2022,4431616.43,11375,3714779.79,715937.64,9371,3115,313713.79,617,493133.95,1399,1,413591.3,917,919191.59,1936,,1,,1,,1,,1,,1,,1,3767.65,5,,1,,1,,1,31173.17,49,1395,3,,1,1959715.79,4334,61349.64,193,,1,131957.49,469,443994.93,999,,1,33936.31,51,114479.75,194,1119,3,3999.95,13,51359.79,91,4317,13,11934.93,59,143399.56,411,,1,339949.1,953,,1,,1,,1,,1
AAI66636,9/4/2022,1914573.36,5617,1371393.4,643391.96,3317,3311,337393.93,1349,315997.14,1153,1,57491.19,159,393971.43,695,,1,,1,,1,,1,,1,,1,516.49,1,356,1,,1,,1,5196.5,13,414.14,5,,1,666311.73,1953,91697.93,369,,1,99713.95,366,314933.69,535,,1,49691.39,116,33117.67,54,4139.9,11,13333.53,45,6133.65,9,1316.57,1,4151.19,11,334571.79,999,,1,143173.67,519,,1,,1,,1,,1
AAI64141,9/4/2022,1396411.7,3417,1113933.19,373479.51,3371,1146,111943.73,391,163535.79,655,1,114461.11,315,391355.94,616,,1,,1,,1,,1,,1,,1,3311.63,1,,1,,1,,1,3314.95,5,,1,,1,376163.46,943,11317.54,31,,1,39356.56,111,379599.33,569,,1,19936.96,54,35944.79,66,379,1,3191,11,13571.19,34,199,1,7743.3,33,93753.99,343,,1,111163.37,479,,1,,1,,1,,1
AAI64199,9/4/2022,3316497.73,5661,1141111.55,1176397.17,3571,3191,536317.95,1563,541169.33,1537,1,179976.11,395,369775.11,644,,1,,1,,1,,1,,1,,1,413.33,1,339,3,,1,,1,6591.35,9,1744.19,71,,1,439733.71,1161,64411.46,193,,1,136543.19,391,191513.99,417,,1,79399.73,166,31367.93,41,3971.39,11,9154.43,16,9166.54,9,4164.71,7,33794.79,15,431311.39,1391,,1,331137.3,976,,1,,1,,1,,1
AAI65771,9/4/2022,3395197.31,7345,3775614.19,619493.13,5443,1913,393317.19,1113,337165.94,711,1,573774.4,1141,,1,,1,,1,,1,,1,,1,,1,1619.99,4,,1,,1,,1,44671.91,53,1139,3,,1,1343776.33,3961,51419.97,141,,1,53913.14,131,579913.6,1113,,1,35564.15,91,131914.91,339,6369.31,13,4931.33,13,59737.35,74,7431,3,44336.91,61,316756.39,911,,1,135519.53,473,,1,,1,,1,,1
AAI66199,9/4/2022,3596913.13,9569,3513599.94,1193313.19,5613,3957,611197.16,1691,493114.93,1377,1,391997.99,715,956511.74,3161,,1,,1,,1,,1,,1,,1,593.33,1,636,3,,1,,1,4916.37,9,333,4,,1,713691.64,1614,61133.39,197,,1,134147.13,431,443546.19,914,,1,77394.9,196,54764.99,113,3357.37,11,14353.13,39,19564.37,31,9376.15,33,41334.45,77,513595.96,1417,,1,347175.73,614,,1,,1,,1,,1
AAI65943,9/4/2022,3547711.36,6131,1971363.65,676437.61,4331,1911,359697.79,996,316749.93,915,1,645159.73,1399,393999.1,1117,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,14716.36,34,,1,,1,519361.66,1311,79111.53,319,,1,99413.93,354,361331.91,511,,1,49549.73,119,36991.95,65,6675.99,17,9196.51,35,13341.53,13,7353.33,9,9693.53,33,343911.95,693,,1,153347.45,419,,1,,1,,1,,1
AAI64514,9/4/2022,1156456.59,3533,636975.93,519491.65,1361,1163,344451.36,671,175131.39,491,1,63194.3,119,173574.96,349,,1,,1,,1,,1,,1,,1,3337.61,1,,1,311.14,1,,1,3333.14,3,,1,,1,361516.95,643,17731.76,54,,1,39133.19,113,96991.94,199,,1,11515.49,35,33711.43,49,1365.14,3,3199.95,7,4333.36,11,915.14,1,1313.54,9,316117.74,597,,1,131497.73,345,,1,,1,,1,,1
AAI63914,9/4/2022,3116994.45,5539,,3116994.45,1,5539,91359.93,333,3136534.53,5316,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,344.14,1,366.14,1,,1,,1,,1,,1,,1,59637.14,161,,1,113139.16,364,,1,,1,37154.64,93,,1,5156.51,7,9755.99,34,,1,,1,,1,1145.94,1,,1,1969141.7,4934,,1,,1,,1,,1
AAI66519,9/4/2022,3111314.19,5644,1666349,443955.19,4411,1344,359377.45,699,195677.73,545,1,194575.61,497,513756.7,1319,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,11733.6,34,,1,,1,931714.31,3319,35453.49,95,,1,39559.9,119,97953.17,335,,1,3376,9,39573.75,66,336,1,1474,13,3533.39,9,349,1,5519.69,43,337369.33,611,,1,151119.93,416,,1,,1,,1,,1
AAI66511,9/4/2022,3993154.34,6193,3176159.13,916196.33,4335,1759,594331.39,1331,331765.14,539,1,739131.14,1415,493131.9,1199,,1,,1,,1,,1,,1,,1,413.63,1,,1,,1,,1,33179.13,33,3744.14,3,,1,611641.46,1365,39779.69,74,,1,39156.13,115,319353.19,391,,1,9916.36,31,65463.73,113,5699.45,11,3996,7,31343.39,33,3933.71,6,14633.69,9,537399.16,1137,,1,173439.71,397,,1,,1,,1,,1
AAI64315,9/4/2022,1119933.74,3515,596191.46,433643.39,1543,963,143459.33,393,391193.15,671,1,131674.94,314,113139.39,376,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,645.19,3,473.14,1,,1,391653.59,769,14197.37,53,,1,41919.94,163,49999.13,93,,1,7319.37,15,9911.13,35,,1,3691,9,1776.99,5,431,3,31493.51,69,136131.54,336,,1,339491.6,493,,1,,1,,1,,1
AAI63965,9/4/2022,3611116.19,5951,,3611116.19,1,5951,3546153.15,5794,64953.94,167,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,154,1,,1,,1,395.7,1,,1,,1,51517.9,146,,1,51411,139,,1,,1,11563.55,33,,1,1769.39,4,,1,,1,,1,,1,3479351.31,5593,,1,3693.69,5,,1,,1,,1,,1
AAI67163,9/4/2022,3351436.59,5144,1563719.67,696716.91,3643,1413,396615.93,913,391111.99,591,1,373719.91,611,316993.39,934,,1,,1,,1,,1,,1,,1,3773.6,4,,1,,1,,1,13954.15,19,359,1,,1,664419.39,1614,111666.54,373,,1,94433.79,361,317515.91,434,,1,34744.56,61,59971.39,114,9969.59,34,13197.39,33,4367.33,9,759.14,5,33339.14,15,359993.39,463,,1,157917.31,339,,1,,1,,1,,1
